Date,Open,High,Low,Close,P/E,P/B,Div Yield %,MA50,MA200
2014-10-01,7960.5,7977.5,7936.7,7945.5,20.77,3.4,1.32,7904.236,7037.3615
2014-10-07,7897.4,7943.05,7842.7,7852.4,20.53,3.36,1.34,7907.6,7045.4385
2014-10-08,7828.75,7869.9,7815.75,7842.7,20.5,3.34,1.34,7909.097999999999,7053.81
2014-10-09,7886.5,7972.35,7886.5,7960.5,20.81,3.37,1.33,7912.394,7062.839
2014-10-10,7911.0,7924.05,7848.45,7859.9,20.55,3.33,1.35,7912.98,7071.443500000001
2014-10-13,7831.0,7901.15,7796.0,7884.2,20.47,3.34,1.34,7914.856000000001,7079.779
2014-10-14,7923.25,7928.0,7825.45,7864.0,20.41,3.33,1.34,7917.162,7088.266
2014-10-16,7837.3,7893.9,7729.65,7748.2,20.13,3.28,1.36,7916.297999999999,7095.6359999999995
2014-10-17,7733.75,7819.2,7723.85,7779.7,20.21,3.3,1.36,7917.465999999999,7103.111999999999
2014-10-20,7896.95,7905.95,7856.95,7879.4,20.47,3.34,1.34,7923.002,7111.167
2014-10-21,7906.15,7936.6,7874.35,7927.7,20.53,3.36,1.33,7927.884,7119.411
2014-10-22,7997.8,8005.0,7974.55,7995.9,20.65,3.39,1.32,7932.871999999999,7127.8215
2014-10-23,8027.7,8031.75,8008.85,8014.5,20.7,3.4,1.32,7939.722,7136.4385
2014-10-27,8064.35,8064.4,7985.65,7991.7,20.64,3.39,1.32,7946.571999999999,7144.8769999999995
2014-10-28,8002.4,8037.8,7995.05,8027.6,20.75,3.4,1.32,7955.753999999999,7153.507
2014-10-29,8077.05,8097.95,8052.25,8090.4,20.92,3.43,1.31,7965.044,7162.8535
2014-10-30,8085.2,8181.55,8085.2,8169.2,21.16,3.46,1.29,7973.888000000001,7172.644
2014-10-31,8200.8,8330.75,8198.05,8322.2,21.58,3.51,1.27,7985.542,7183.298000000001
2014-11-03,8348.15,8350.6,8297.65,8324.1,21.58,3.51,1.27,7996.19,7194.1075
2014-11-05,8351.25,8365.55,8323.5,8338.3,21.54,3.52,1.27,8005.472,7204.9259999999995
2014-11-07,8331.85,8360.35,8290.25,8337.0,21.31,3.52,1.27,8014.262,7215.769499999999
2014-11-10,8337.8,8383.05,8304.45,8344.2,21.24,3.52,1.27,8023.64,7226.6335
2014-11-11,8354.1,8378.7,8321.85,8362.6,21.29,3.53,1.27,8033.07,7237.0830000000005
2014-11-12,8378.9,8415.05,8370.5,8383.3,21.33,3.54,1.26,8042.472000000001,7247.7905
2014-11-13,8405.25,8408.0,8320.35,8357.8,21.26,3.53,1.27,8051.502,7257.975
2014-11-14,8360.7,8400.65,8346.8,8389.9,21.35,3.54,1.26,8061.206,7268.33
2014-11-17,8378.4,8438.1,8349.1,8430.7,21.45,3.56,1.25,8071.1,7279.175499999999
2014-11-18,8441.25,8454.5,8407.25,8425.9,21.47,3.56,1.26,8080.532000000001,7289.785500000001
2014-11-19,8440.65,8455.65,8360.5,8382.3,21.33,3.54,1.26,8087.624,7300.128
2014-11-20,8406.5,8410.85,8353.15,8401.9,21.51,3.55,1.26,8094.002,7310.443
2014-11-21,8408.2,8489.8,8398.6,8477.3,21.7,3.58,1.25,8101.255999999999,7321.101500000001
2014-11-24,8490.95,8534.65,8490.8,8530.1,21.78,3.6,1.24,8109.94,7332.4185
2014-11-25,8530.8,8535.35,8429.45,8463.1,21.61,3.57,1.25,8117.466000000001,7344.055
2014-11-26,8450.3,8500.3,8438.65,8475.7,21.65,3.58,1.25,8123.5019999999995,7355.8025
2014-11-27,8477.8,8506.75,8456.35,8494.2,21.7,3.59,1.25,8130.3279999999995,7367.6725
2014-11-28,8516.8,8617.0,8516.25,8588.2,21.94,3.63,1.23,8140.21,7380.245
2014-12-01,8605.1,8623.0,8545.15,8555.9,21.85,3.61,1.24,8149.6140000000005,7392.577000000001
2014-12-02,8535.45,8560.2,8504.65,8524.7,21.77,3.6,1.24,8157.998,7405.1915
2014-12-03,8528.7,8546.95,8508.35,8537.6,21.81,3.61,1.24,8167.91,7417.875
2014-12-04,8582.4,8626.95,8526.4,8564.4,21.87,3.62,1.23,8180.54,7430.585
2014-12-05,8584.25,8588.35,8523.9,8538.3,21.81,3.61,1.24,8191.796000000001,7443.095
2014-12-08,8538.65,8546.35,8432.25,8438.2,21.56,3.57,1.25,8198.266,7454.97
2014-12-09,8439.3,8444.5,8330.5,8340.7,21.31,3.52,1.27,8202.652,7466.4065
2014-12-10,8318.05,8376.8,8317.0,8355.6,21.35,3.53,1.27,8206.838,7477.871
2014-12-11,8338.85,8348.3,8272.4,8292.9,21.19,3.5,1.27,8212.346,7488.915499999999
2014-12-12,8302.0,8321.9,8216.3,8224.1,21.01,3.47,1.29,8216.78,7500.030500000001
2014-12-15,8160.75,8242.4,8152.5,8219.6,21.0,3.47,1.29,8222.936,7510.887
2014-12-16,8172.6,8189.35,8052.6,8067.6,20.61,3.41,1.31,8224.912,7520.858499999999
2014-12-17,8041.2,8082.0,7961.35,8029.8,20.51,3.39,1.32,8226.33,7530.372
2014-12-18,8138.9,8174.3,8084.9,8159.3,20.85,3.45,1.3,8230.22,7540.405
2014-12-19,8230.45,8263.45,8208.6,8225.2,21.01,3.48,1.29,8235.814,7551.0740000000005
2014-12-22,8255.0,8330.95,8228.2,8324.0,21.27,3.52,1.27,8245.246000000001,7561.917
2014-12-23,8324.6,8364.75,8252.85,8267.0,21.12,3.49,1.28,8253.732,7572.3215
2014-12-24,8272.05,8286.4,8155.25,8174.1,20.88,3.45,1.29,8258.004,7582.191999999999
2014-12-26,8204.8,8234.55,8147.95,8200.7,20.95,3.46,1.29,8264.82,7592.0015
2014-12-29,8214.7,8279.15,8214.7,8246.3,21.07,3.47,1.28,8272.062,7601.8485
2014-12-30,8260.3,8268.25,8220.55,8248.2,21.07,3.48,1.28,8279.746,7611.9825
2014-12-31,8243.9,8291.0,8243.75,8282.7,21.16,3.49,1.27,8290.436000000002,7621.9065
2015-01-01,8272.8,8294.7,8248.75,8284.0,21.16,3.49,1.27,8300.522,7631.6835
2015-01-02,8288.7,8410.6,8288.7,8395.4,21.45,3.54,1.26,8310.841999999999,7641.655
2015-01-05,8407.95,8445.6,8363.9,8378.4,21.4,3.53,1.26,8319.856,7650.914000000001
2015-01-06,8325.3,8327.85,8111.35,8127.3,20.76,3.42,1.3,8322.484,7658.8645
2015-01-07,8118.65,8151.2,8065.45,8102.1,20.7,3.41,1.3,8324.235999999999,7666.815500000001
2015-01-08,8191.4,8243.5,8167.3,8234.6,21.04,3.47,1.28,8329.094000000001,7675.404
2015-01-09,8285.45,8303.3,8190.8,8284.5,21.16,3.49,1.27,8334.232,7684.361000000001
2015-01-12,8291.35,8332.6,8245.6,8323.0,21.27,3.51,1.27,8338.884,7693.455
2015-01-13,8346.15,8356.65,8267.9,8299.4,21.21,3.5,1.27,8341.488,7702.369000000001
2015-01-14,8307.25,8326.45,8236.65,8277.5,21.14,3.49,1.27,8340.594,7711.1365000000005
2015-01-15,8424.5,8527.1,8380.55,8494.1,21.7,3.58,1.24,8343.994,7721.1915
2015-01-16,8504.05,8530.75,8452.25,8513.8,21.75,3.59,1.24,8347.504,7731.2945
2015-01-19,8550.05,8570.95,8531.5,8550.7,21.8,3.6,1.23,8351.778,7741.573500000001
2015-01-20,8575.1,8707.9,8574.5,8695.6,22.16,3.67,1.21,8358.806,7752.134
2015-01-21,8719.65,8741.85,8689.6,8729.5,22.21,3.68,1.21,8366.144,7762.833
2015-01-22,8745.85,8774.15,8727.0,8761.4,22.25,3.69,1.2,8373.706,7773.633000000001
2015-01-23,8827.95,8866.4,8795.4,8835.6,22.48,3.73,1.19,8383.261999999999,7784.6025
2015-01-27,8871.35,8925.05,8825.45,8910.5,22.67,3.76,1.18,8393.674,7795.675499999999
2015-01-28,8902.75,8985.05,8874.05,8914.3,22.67,3.76,1.18,8403.346,7806.726
2015-01-29,8901.5,8966.65,8861.25,8952.3,22.84,3.77,1.18,8413.874,7817.8825
2015-01-30,8996.6,8996.6,8775.1,8808.9,22.48,3.71,1.2,8422.405999999999,7828.1645
2015-02-02,8802.5,8840.8,8751.1,8797.4,22.51,3.71,1.2,8430.315999999999,7838.471000000001
2015-02-03,8823.15,8837.3,8726.65,8756.5,22.42,3.69,1.21,8435.9,7848.782000000001
2015-02-04,8789.15,8792.85,8704.4,8723.7,22.53,3.68,1.21,8439.772,7858.9255
2015-02-05,8733.1,8838.45,8683.65,8711.7,22.57,3.67,1.21,8444.743999999999,7868.503000000001
2015-02-06,8696.85,8726.2,8645.55,8661.0,22.44,3.65,1.22,8448.45,7877.826
2015-02-09,8584.4,8605.55,8516.35,8526.3,22.59,3.59,1.24,8449.092,7886.576
2015-02-10,8478.1,8646.25,8470.5,8565.5,22.69,3.61,1.23,8448.638,7895.738
2015-02-11,8603.3,8651.95,8593.65,8627.4,22.85,3.64,1.22,8450.068,7905.4985
2015-02-12,8676.95,8732.55,8599.25,8711.5,23.07,3.67,1.21,8453.804,7915.159000000001
2015-02-13,8741.5,8822.1,8729.65,8805.5,23.31,3.71,1.2,8459.162,7925.0985
2015-02-16,8831.4,8870.1,8793.4,8809.3,23.22,3.74,1.25,8464.06,7935.068499999999
2015-02-18,8811.55,8894.3,8808.9,8869.1,23.28,3.77,1.24,8470.676,7945.21
2015-02-19,8883.05,8913.45,8794.45,8895.3,23.76,3.78,1.24,8479.818000000001,7955.772999999999
2015-02-20,8895.5,8899.95,8816.3,8833.6,23.62,3.75,1.25,8489.676,7966.135
2015-02-23,8856.85,8869.0,8736.1,8754.9,23.41,3.72,1.26,8497.662,7976.3335
2015-02-24,8772.9,8800.5,8726.75,8762.1,23.43,3.72,1.26,8507.046,7986.661999999999
2015-02-25,8801.9,8840.65,8751.4,8767.2,23.44,3.72,1.26,8517.908,7997.024
2015-02-26,8779.0,8786.05,8669.45,8683.8,23.22,3.69,1.27,8527.192,8006.9465
2015-02-27,8729.5,8856.95,8717.45,8844.6,23.65,3.76,1.24,8542.732,8017.593000000001
2015-02-28,8913.05,8941.1,8751.35,8901.8,23.8,3.78,1.24,8560.171999999999,8028.839499999999
2015-03-02,8953.85,8972.35,8885.45,8956.7,23.95,3.8,1.23,8576.12,8040.3240000000005
2015-03-03,8962.85,9008.4,8925.55,8996.2,24.06,3.82,1.22,8591.54,8051.0109999999995
2015-03-04,9109.15,9119.2,8893.95,8922.6,23.86,3.79,1.23,8603.511999999999,8060.552999999999
2015-03-05,8929.4,8957.55,8849.35,8937.7,23.9,3.8,1.23,8616.926,8069.698
2015-03-09,8891.15,8891.3,8740.45,8756.7,23.48,3.73,1.25,8628.578000000001,8077.938
2015-03-10,8769.75,8778.0,8677.35,8712.0,23.36,3.71,1.26,8638.804,8085.8825
2015-03-11,8728.75,8755.6,8682.35,8699.9,23.32,3.7,1.26,8647.876,8093.366999999999
2015-03-12,8740.65,8787.2,8732.9,8776.0,23.53,3.74,1.25,8658.431999999999,8100.929499999999
2015-03-13,8844.05,8849.75,8631.75,8647.7,23.18,3.68,1.27,8665.732,8107.790499999999
2015-03-16,8656.75,8663.55,8612.0,8633.1,23.14,3.68,1.27,8672.714,8114.6915
2015-03-17,8689.1,8742.55,8630.8,8723.3,23.39,3.71,1.26,8679.272,8121.9259999999995
2015-03-18,8742.9,8747.25,8664.0,8685.9,23.29,3.7,1.26,8685.421999999999,8128.52
2015-03-19,8749.45,8788.2,8614.65,8634.6,23.15,3.68,1.27,8695.568000000001,8134.898
2015-03-20,8627.9,8627.9,8553.0,8570.9,22.98,3.65,1.28,8704.944,8141.1625
2015-03-23,8591.55,8608.35,8540.55,8550.9,22.92,3.64,1.28,8711.27,8147.269
2015-03-24,8537.05,8627.75,8535.85,8542.9,22.9,3.64,1.29,8716.438,8153.8055
2015-03-25,8568.9,8573.75,8516.55,8530.8,22.87,3.63,1.29,8720.594000000001,8160.31
2015-03-26,8474.95,8499.45,8325.35,8342.1,22.36,3.55,1.32,8721.448,8165.208
2015-03-27,8396.0,8413.2,8269.15,8341.4,22.3,3.59,1.3,8722.726,8169.835999999999
2015-03-30,8390.95,8504.55,8380.75,8492.3,22.7,3.65,1.28,8722.69,8175.2865
2015-03-31,8527.6,8550.45,8454.15,8491.0,22.7,3.65,1.28,8722.234,8180.371000000001
2015-04-01,8483.7,8603.4,8464.75,8586.2,22.95,3.69,1.27,8722.944,8185.385
2015-04-06,8615.8,8667.55,8573.75,8659.9,23.18,3.73,1.26,8722.23,8190.4115
2015-04-07,8684.45,8693.6,8586.85,8660.3,23.19,3.73,1.25,8720.846,8195.431
2015-04-08,8698.95,8730.5,8679.8,8714.4,23.33,3.75,1.25,8719.905999999999,8200.868999999999
2015-04-09,8756.2,8785.5,8682.45,8778.3,23.5,3.78,1.24,8718.76,8206.511
2015-04-10,8774.35,8787.4,8733.6,8780.3,23.51,3.78,1.24,8716.155999999999,8212.702
2015-04-13,8801.75,8841.65,8762.1,8834.0,23.66,3.81,1.23,8714.55,8219.2045
2015-04-15,8844.75,8844.8,8722.4,8750.2,23.43,3.77,1.25,8710.508,8224.796999999999
2015-04-16,8757.05,8760.0,8645.65,8706.7,23.33,3.75,1.25,8708.464,8230.539499999999
2015-04-17,8698.05,8699.85,8596.7,8606.0,23.06,3.71,1.27,8704.636,8235.866
2015-04-20,8618.8,8619.95,8422.75,8448.1,22.64,3.64,1.29,8698.467999999999,8240.5495
2015-04-21,8416.1,8469.35,8352.7,8377.7,22.44,3.61,1.3,8691.547999999999,8244.9715
2015-04-22,8400.4,8449.95,8284.7,8429.7,22.59,3.63,1.29,8685.908000000001,8249.219
2015-04-23,8478.2,8504.95,8361.85,8398.3,22.5,3.62,1.3,8680.654,8253.3645
2015-04-24,8405.7,8413.3,8273.35,8305.2,22.34,3.58,1.4,8676.232,8257.4245
2015-04-27,8330.55,8334.45,8202.35,8213.8,22.26,3.56,1.4,8669.197999999999,8260.949499999999
2015-04-28,8215.55,8308.0,8185.15,8285.6,22.46,3.59,1.39,8662.362000000001,8264.321
2015-04-29,8274.8,8308.2,8219.2,8239.7,22.29,3.57,1.4,8652.926,8267.346
2015-04-30,8224.5,8229.4,8144.75,8181.5,22.07,3.53,1.45,8640.446,8269.628
2015-05-04,8230.05,8346.0,8220.45,8331.9,22.47,3.59,1.43,8630.898000000001,8272.7135
2015-05-05,8338.4,8355.65,8280.6,8324.8,22.45,3.59,1.43,8620.011999999999,8275.5795
2015-05-06,8316.6,8331.95,8083.0,8097.0,21.71,3.49,1.47,8604.046,8277.129
2015-05-07,8077.0,8122.6,7997.15,8057.3,21.61,3.47,1.47,8588.52,8279.2995
2015-05-08,8131.5,8224.95,8123.45,8191.5,21.92,3.53,1.45,8577.252,8282.332
2015-05-11,8243.2,8332.75,8224.65,8325.2,22.41,3.62,1.42,8568.514000000001,8286.119499999999
2015-05-12,8326.15,8326.65,8115.3,8126.9,21.92,3.53,1.45,8555.708,8289.456
2015-05-13,8181.55,8254.95,8089.8,8235.4,22.17,3.58,1.43,8546.74,8293.3625
2015-05-14,8232.45,8236.25,8137.3,8224.2,22.14,3.56,1.44,8534.332,8296.850499999999
2015-05-15,8240.3,8279.2,8212.2,8262.3,22.24,3.58,1.43,8521.542,8300.04
2015-05-18,8284.95,8384.6,8271.95,8373.6,22.57,3.63,1.41,8509.88,8303.706
2015-05-19,8356.2,8427.8,8335.0,8365.6,22.55,3.62,1.41,8497.268,8307.2145
2015-05-20,8392.65,8440.35,8391.45,8423.2,22.69,3.65,1.4,8487.28,8310.9095
2015-05-21,8434.5,8446.35,8382.5,8421.0,22.67,3.65,1.4,8476.946,8314.1755
2015-05-22,8432.5,8489.55,8420.6,8458.9,22.94,3.62,1.4,8470.99,8317.4915
2015-05-25,8438.15,8441.95,8364.15,8370.2,22.64,3.58,1.41,8464.153999999999,8320.1895
2015-05-26,8377.1,8378.9,8320.05,8339.3,22.55,3.57,1.42,8456.942000000001,8322.934000000001
2015-05-27,8302.75,8342.85,8277.95,8334.6,22.6,3.57,1.42,8448.114,8325.8635
2015-05-28,8345.7,8364.5,8270.15,8319.0,22.61,3.56,1.42,8441.54,8328.501499999998
2015-05-29,8327.1,8443.9,8305.7,8433.6,23.12,3.66,1.39,8437.55,8332.063
2015-06-01,8417.25,8467.15,8405.4,8433.4,23.25,3.65,1.39,8431.752,8336.216999999999
2015-06-02,8442.8,8445.35,8226.05,8236.4,22.71,3.57,1.43,8422.762,8338.981
2015-06-03,8232.45,8236.7,8094.15,8135.1,22.41,3.53,1.45,8412.771999999999,8340.923999999999
2015-06-04,8155.15,8160.05,8056.75,8130.6,22.53,3.52,1.45,8403.966,8343.216999999999
2015-06-05,8119.15,8191.0,8100.15,8114.7,22.49,3.47,1.45,8395.242,8345.5445
2015-06-08,8124.35,8131.0,8030.55,8044.1,22.29,3.44,1.47,8385.266000000001,8347.9225
2015-06-09,8026.5,8057.15,8005.15,8022.4,22.23,3.44,1.47,8375.098,8349.905
2015-06-10,8024.15,8152.25,8023.8,8124.4,22.52,3.48,1.45,8370.744,8351.892
2015-06-11,8157.3,8163.05,7958.25,7965.3,22.08,3.41,1.48,8363.222,8353.021
2015-06-12,7959.85,7995.6,7940.3,7982.9,22.12,3.4,1.49,8353.034,8353.977
2015-06-15,7986.6,8057.7,7944.85,8013.9,22.21,3.41,1.48,8343.492,8354.6755
2015-06-16,8004.2,8061.85,7952.35,8047.3,22.3,3.42,1.48,8332.714,8355.4245
2015-06-17,8084.2,8136.85,8048.95,8091.5,22.43,3.44,1.47,8321.346,8356.505500000001
2015-06-18,8113.7,8186.9,8101.8,8174.6,22.66,3.48,1.45,8311.632000000001,8357.923
2015-06-19,8201.15,8250.8,8195.65,8224.9,22.79,3.5,1.44,8301.841999999999,8359.4815
2015-06-22,8259.3,8369.45,8257.4,8353.1,23.15,3.56,1.42,8293.338,8361.7155
2015-06-23,8377.45,8398.45,8334.95,8381.5,23.23,3.57,1.41,8285.362000000001,8364.0995
2015-06-24,8399.4,8421.35,8338.9,8360.8,23.17,3.56,1.42,8275.898000000001,8366.2235
2015-06-25,8336.25,8423.15,8329.5,8398.0,23.27,3.58,1.41,8268.854,8368.442
2015-06-26,8393.95,8408.55,8339.7,8381.1,23.23,3.56,1.42,8262.341999999999,8370.209
2015-06-29,8247.05,8329.45,8195.65,8318.4,23.05,3.53,1.43,8256.59,8371.386
2015-06-30,8316.35,8378.0,8298.95,8368.5,23.19,3.48,1.44,8254.998,8372.655499999999
2015-07-01,8376.25,8481.6,8370.15,8453.0,23.43,3.52,1.42,8256.504,8374.440999999999
2015-07-02,8471.95,8479.25,8433.2,8444.9,23.4,3.51,1.42,8256.808,8376.2315
2015-07-03,8440.1,8497.75,8424.15,8484.9,23.52,3.52,1.43,8258.54,8377.7865
2015-07-06,8386.15,8533.15,8386.15,8522.1,23.62,3.54,1.42,8262.878,8379.6325
2015-07-07,8525.5,8561.35,8483.85,8510.8,23.59,3.54,1.42,8268.818000000001,8381.716
2015-07-08,8439.2,8457.5,8341.4,8363.0,23.18,3.47,1.45,8270.366,8383.1025
2015-07-09,8364.85,8400.3,8323.0,8328.5,23.08,3.46,1.45,8272.142,8384.2175
2015-07-10,8365.7,8377.1,8315.4,8360.5,23.17,3.44,1.45,8275.722000000002,8385.81
2015-07-13,8397.25,8471.65,8355.4,8459.6,23.45,3.49,1.44,8278.276,8388.4435
2015-07-14,8470.6,8480.25,8424.1,8454.1,23.44,3.48,1.44,8280.862000000001,8390.8365
2015-07-15,8463.4,8531.4,8462.95,8523.8,23.63,3.51,1.43,8289.398000000001,8392.882000000001
2015-07-16,8546.15,8616.1,8542.9,8608.0,23.86,3.55,1.41,8300.412,8395.315
2015-07-17,8623.65,8642.95,8593.15,8609.8,23.87,3.52,1.42,8308.778,8397.6325
2015-07-20,8623.9,8624.1,8559.0,8603.4,23.88,3.53,1.42,8314.342,8400.562
2015-07-21,8601.5,8646.75,8517.9,8529.4,23.68,3.5,1.43,8322.392,8403.197
2015-07-22,8512.25,8643.9,8498.65,8633.5,23.96,3.54,1.41,8330.354,8406.805499999999
2015-07-23,8643.95,8654.75,8573.8,8589.8,23.84,3.52,1.42,8337.666,8409.9105
2015-07-24,8588.15,8589.15,8513.5,8521.5,23.65,3.48,1.43,8342.85,8412.7235
2015-07-27,8492.1,8492.2,8351.55,8361.0,23.21,3.42,1.46,8342.598,8414.7045
2015-07-28,8371.1,8397.4,8321.75,8337.0,23.02,3.41,1.46,8342.026,8416.662
2015-07-29,8365.6,8381.5,8338.45,8375.0,23.08,3.42,1.45,8341.062,8419.275
2015-07-30,8417.0,8458.9,8408.3,8421.8,23.23,3.44,1.45,8341.078000000001,8422.1705
2015-07-31,8456.1,8548.95,8448.0,8532.8,23.53,3.5,1.41,8342.556,8425.032000000001
2015-08-03,8510.65,8563.95,8508.1,8543.0,23.54,3.5,1.41,8346.012,8428.4475
2015-08-04,8564.1,8565.15,8448.25,8516.9,23.48,3.49,1.42,8349.563999999998,8431.610999999999
2015-08-05,8547.45,8591.85,8545.85,8567.9,23.62,3.51,1.41,8354.23,8435.1305
2015-08-06,8585.8,8606.3,8551.5,8588.6,23.67,3.52,1.4,8359.622,8439.3325
2015-08-07,8580.8,8595.95,8552.7,8564.6,23.61,3.49,1.4,8362.242,8443.257000000001
2015-08-10,8577.0,8621.55,8497.8,8525.6,23.54,3.48,1.41,8364.086,8446.488
2015-08-11,8548.45,8556.25,8441.3,8462.3,23.38,3.45,1.42,8368.604,8449.161
2015-08-12,8445.7,8446.95,8337.95,8349.4,23.1,3.4,1.44,8372.89,8450.9285
2015-08-13,8384.45,8429.5,8339.75,8355.8,23.16,3.41,1.44,8377.394,8452.635
2015-08-14,8402.35,8530.1,8381.2,8518.5,23.69,3.45,1.42,8385.47,8455.269
2015-08-17,8530.5,8530.6,8428.05,8477.3,23.48,3.44,1.43,8394.133999999998,8457.5175
2015-08-18,8505.85,8525.75,8433.6,8466.5,23.45,3.43,1.43,8403.016,8459.398000000001
2015-08-19,8468.05,8520.45,8425.95,8495.1,23.53,3.44,1.42,8410.43,8461.0275
2015-08-20,8471.05,8501.35,8359.75,8372.7,23.19,3.39,1.44,8418.578000000001,8461.28
2015-08-21,8305.4,8322.2,8225.05,8299.9,22.99,3.36,1.42,8424.918,8461.159
2015-08-24,8055.95,8060.05,7769.4,7809.0,21.63,3.16,1.51,8420.82,8458.5125
2015-08-25,7895.4,7925.4,7667.25,7880.7,21.83,3.19,1.5,8417.488000000001,8456.231
2015-08-26,7865.25,7930.05,7777.1,7791.8,21.59,3.15,1.51,8411.494,8453.469000000001
2015-08-27,7921.6,7963.6,7862.3,7948.9,22.02,3.22,1.48,8406.98,8451.4005
2015-08-28,8053.7,8091.8,7961.65,8001.9,22.17,3.22,1.48,8402.52,8449.4935
2015-08-31,8009.25,8043.6,7947.95,7971.3,22.08,3.21,1.48,8394.884,8447.561
2015-09-01,7907.95,7929.1,7746.5,7785.8,21.57,3.13,1.52,8382.97,8444.540500000001
2015-09-02,7856.65,7862.55,7699.25,7717.0,21.38,3.11,1.53,8370.094000000001,8440.972000000002
2015-09-03,7774.45,7845.6,7754.05,7823.0,21.68,3.15,1.51,8358.594000000001,8437.9575
2015-09-04,7803.4,7804.9,7626.85,7655.0,21.21,3.08,1.54,8344.072,8434.321000000002
2015-09-07,7685.85,7705.05,7545.9,7558.8,20.95,3.04,1.56,8328.88,8430.1055
2015-09-08,7587.7,7720.9,7539.5,7688.2,21.31,3.1,1.54,8315.274,8426.16
2015-09-09,7805.85,7846.05,7764.55,7818.6,21.67,3.15,1.51,8302.586,8422.6025
2015-09-10,7729.05,7819.85,7678.5,7788.1,21.59,3.14,1.52,8289.45,8419.2275
2015-09-11,7833.8,7864.85,7759.9,7789.3,21.59,3.14,1.52,8275.538,8415.7955
2015-09-14,7811.1,7879.95,7761.85,7872.2,21.82,3.17,1.5,8262.54,8412.6855
2015-09-15,7867.35,7880.0,7799.75,7829.1,21.7,3.15,1.51,8248.905999999999,8408.89
2015-09-16,7886.85,7913.9,7853.3,7899.1,21.89,3.18,1.5,8239.627999999999,8405.606
2015-09-18,7967.45,8055.0,7955.85,7981.9,22.12,3.21,1.48,8232.696,8402.892
2015-09-21,7911.5,7987.9,7908.35,7977.1,22.11,3.21,1.48,8225.027999999998,8400.0895
2015-09-22,8014.8,8021.6,7787.75,7812.0,21.65,3.15,1.51,8212.076,8396.3275
2015-09-23,7737.35,7882.9,7723.25,7845.9,21.75,3.16,1.51,8199.912,8392.8655
2015-09-24,7838.4,7894.5,7804.1,7868.5,21.81,3.17,1.5,8186.806,8390.017
2015-09-28,7892.8,7893.95,7787.95,7795.7,21.78,3.16,1.48,8170.56,8387.292000000001
2015-09-29,7725.7,7926.55,7691.2,7843.3,21.91,3.18,1.48,8155.23,8384.7305
2015-09-30,7924.25,7957.7,7874.5,7948.9,22.21,3.22,1.46,8142.14,8383.0105
2015-10-01,7992.05,8008.25,7930.65,7950.9,22.21,3.2,1.43,8130.57,8381.6445
2015-10-05,8005.1,8128.9,8005.1,8119.3,22.68,3.27,1.4,8120.286,8381.143
2015-10-06,8180.45,8180.95,8096.5,8152.9,22.78,3.29,1.39,8111.548000000001,8381.5695
2015-10-07,8146.2,8188.9,8132.9,8177.4,22.84,3.3,1.39,8104.666000000001,8382.3075
2015-10-08,8196.75,8196.75,8105.85,8129.3,22.71,3.28,1.4,8100.032000000001,8382.1575
2015-10-09,8186.35,8232.2,8139.65,8189.7,22.88,3.3,1.39,8097.086000000001,8381.98
2015-10-12,8231.5,8244.5,8128.2,8143.6,22.73,3.28,1.39,8092.4580000000005,8381.078
2015-10-13,8121.95,8150.25,8088.6,8131.7,22.25,3.28,1.4,8086.656,8380.4015
2015-10-14,8102.4,8139.3,8096.35,8107.9,22.16,3.27,1.4,8078.157999999999,8380.0705
2015-10-15,8134.35,8190.55,8129.8,8179.5,22.35,3.3,1.39,8070.887999999999,8379.9645
2015-10-16,8193.65,8246.4,8147.65,8238.1,22.51,3.3,1.38,8065.312000000001,8379.9235
2015-10-19,8262.55,8283.05,8239.2,8275.0,22.61,3.31,1.38,8059.454000000001,8380.0575
2015-10-20,8280.3,8294.05,8229.2,8261.6,22.51,3.31,1.38,8052.914000000001,8379.952
2015-10-21,8258.35,8294.4,8217.15,8251.7,22.48,3.3,1.38,8046.656,8379.7905
2015-10-23,8308.25,8328.1,8280.75,8295.4,22.55,3.32,1.38,8042.052000000001,8379.290500000001
2015-10-26,8333.65,8336.3,8252.05,8260.5,22.45,3.3,1.38,8038.0160000000005,8378.701
2015-10-27,8230.35,8241.95,8217.05,8232.9,22.39,3.3,1.39,8035.686,8379.229
2015-10-28,8188.9,8209.1,8131.8,8171.2,22.2,3.27,1.4,8031.994000000001,8379.574499999999
2015-10-29,8175.45,8179.6,8098.0,8111.7,22.19,3.25,1.41,8023.858,8378.96
2015-10-30,8123.55,8146.1,8044.4,8065.8,22.06,3.23,1.41,8015.628000000001,8377.866499999998
2015-11-02,8054.55,8060.7,7995.6,8050.8,21.98,3.22,1.42,8007.314,8376.5055
2015-11-03,8086.35,8100.35,8031.75,8060.7,22.02,3.23,1.41,7998.626,8375.312
2015-11-04,8104.9,8116.1,8027.3,8040.2,21.87,3.22,1.42,7991.976,8374.1255
2015-11-05,8030.35,8031.2,7944.1,7955.4,21.58,3.19,1.43,7985.085999999999,8371.431999999999
2015-11-06,7956.55,8002.65,7926.15,7954.3,21.57,3.19,1.43,7987.992000000001,8368.6345
2015-11-09,7788.25,7937.75,7771.7,7915.2,21.41,3.18,1.44,7988.682,8365.457
2015-11-10,7877.6,7885.1,7772.85,7783.3,21.05,3.13,1.46,7988.512000000001,8360.8955
