Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield,MA50,MA200
2005-11-14,0.0,0.0,0.0,2510.4,105125614.0,31085100000.000004,16.24,3.72,1.72,,
2005-11-16,0.0,0.0,0.0,2535.49,107964031.0,31467200000.0,16.4,3.76,1.7,,
2005-11-17,0.0,0.0,0.0,2555.17,127200054.0,34216100000.0,16.53,3.79,1.69,,
2005-11-18,0.0,0.0,0.0,2569.12,138863537.0,35784300000.0,16.62,3.81,1.68,,
2005-11-21,0.0,0.0,0.0,2550.78,125427466.0,34807300000.0,16.53,3.79,1.69,,
2005-11-22,0.0,0.0,0.0,2523.29,137360502.0,35814800000.0,16.35,3.75,1.7,,
2005-11-23,0.0,0.0,0.0,2554.61,169074545.0,34229700000.0,16.55,3.8,1.68,,
2005-11-24,0.0,0.0,0.0,2580.56,170674286.0,41605900000.0,16.72,3.83,1.67,,
2005-11-25,0.0,0.0,0.0,2613.07,120454057.0,33783700000.0,16.93,3.88,1.65,,
2005-11-26,0.0,0.0,0.0,2634.21,43914305.0,13500500000.0,17.07,3.91,1.63,,
2005-11-28,0.0,0.0,0.0,2660.5,127568124.0,40340100000.0,17.24,3.95,1.62,,
2005-11-29,0.0,0.0,0.0,2647.93,116254724.0,43662299999.99999,17.16,3.93,1.62,,
2005-12-01,2614.65,2654.1,2595.45,2649.75,114206415.0,41875300000.0,17.17,3.94,1.62,2496.7098,
2005-12-02,2670.35,2679.9,2646.9,2652.3,115710031.0,44905800000.0,17.19,3.94,1.62,2498.8509999999997,
2005-12-05,2663.55,2663.55,2614.05,2619.7,89548015.0,28184400000.0,16.98,3.89,1.64,2500.187,
2005-12-06,2622.3,2646.45,2604.05,2618.6,87695790.0,31580700000.0,16.97,3.89,1.64,2501.817,
2005-12-07,2622.9,2649.1,2622.9,2646.35,103483698.0,33311700000.0,17.15,3.93,1.62,2505.9046,
2005-12-08,2653.9,2663.55,2630.0,2659.7,109143065.0,33166700000.0,17.24,3.95,1.62,2510.2052,
2005-12-09,2664.25,2707.2,2664.25,2703.7,121763411.0,38067300000.0,17.52,4.02,1.59,2513.821,
2005-12-12,2716.45,2733.1,2709.15,2720.75,103890873.0,32088300000.0,17.63,4.04,1.58,2517.4328,
2005-12-13,2722.4,2757.0,2713.35,2755.1,125419383.0,44327500000.0,17.86,4.09,1.56,2521.3048,
2005-12-14,2758.7,2770.35,2734.75,2752.0,166097758.0,47820300000.0,17.84,4.09,1.56,2524.9598,
2005-12-15,2766.45,2766.45,2710.45,2722.75,144181428.0,45165300000.0,17.65,4.05,1.58,2528.0832,
2005-12-16,2737.0,2757.9,2715.35,2754.4,127512643.0,47367200000.0,17.85,4.09,1.56,2531.2612,
2005-12-19,2761.85,2790.7,2761.85,2788.25,132891775.0,38457800000.0,18.16,4.16,1.53,2534.4646,
2005-12-20,2791.4,2796.9,2763.0,2773.1,119521807.0,37025800000.0,18.06,4.14,1.54,2537.772,
2005-12-21,2780.7,2792.75,2747.9,2769.9,114445000.0,35932900000.0,18.04,4.14,1.54,2542.2327999999998,
2005-12-22,2782.45,2790.8,2765.4,2781.05,104900171.0,33667900000.0,18.12,4.15,1.54,2547.0532000000003,
2005-12-23,2791.9,2798.85,2746.45,2751.1,101800337.0,33560300000.000004,17.92,4.11,1.55,2551.455,
2005-12-26,2739.75,2739.75,2686.55,2693.55,88847644.0,28178000000.0,17.55,4.02,1.59,2554.2762,
2005-12-27,2681.35,2756.7,2673.1,2750.7,87112802.0,31333800000.0,17.92,4.11,1.55,2559.2128,
2005-12-28,2751.5,2767.9,2727.75,2739.5,101631743.0,40339800000.0,17.85,4.09,1.56,2564.9736000000003,
2005-12-29,2749.3,2768.0,2741.65,2762.65,122126207.0,43611800000.0,18.0,4.13,1.55,2571.2558,
2005-12-30,2762.7,2789.7,2757.9,2781.55,94680708.0,31733200000.0,18.12,4.15,1.54,2578.2478,
2006-01-02,2787.1,2795.3,2772.55,2781.9,75206863.0,27498800000.0,18.13,4.16,1.54,2586.365,
2006-01-03,2789.05,2830.85,2781.2,2828.0,93855718.0,30628400000.0,18.43,4.22,1.51,2595.8546,
2006-01-04,2844.05,2856.4,2834.3,2851.9,145211573.0,39918800000.0,18.64,4.24,1.51,2604.9264000000003,
2006-01-05,2860.1,2863.3,2835.65,2854.6,167932497.0,40326800000.0,18.66,4.24,1.51,2614.933,
2006-01-06,2854.4,2877.25,2834.75,2869.15,155176894.0,44937900000.0,18.75,4.26,1.5,2624.804,
2006-01-09,2879.7,2881.45,2856.1,2866.1,126487698.0,40611400000.0,18.73,4.26,1.5,2634.7782,
2006-01-10,2863.5,2863.5,2823.1,2827.9,122759825.0,41932600000.0,18.48,4.2,1.52,2645.0998,
2006-01-12,2799.3,2825.7,2785.6,2811.55,136191019.0,66037200000.0,18.37,4.18,1.53,2655.7756,
2006-01-13,2816.7,2839.3,2808.5,2812.2,99256314.0,36837600000.0,18.38,4.18,1.53,2665.4034,
2006-01-16,2809.7,2815.45,2786.7,2793.9,89048248.0,38322500000.0,18.26,4.15,1.54,2674.347,
2006-01-17,2802.3,2820.7,2779.4,2786.3,139721556.0,65982800000.0,18.21,4.14,1.55,2682.5531999999994,
2006-01-18,2762.95,2783.3,2743.25,2765.9,161340403.0,74321200000.0,17.73,4.03,1.59,2689.5454000000004,
2006-01-19,2785.35,2827.8,2785.35,2824.6,108704265.0,35689400000.0,18.12,4.12,1.56,2697.0818,
2006-01-20,2836.65,2865.4,2833.0,2855.05,118333062.0,49182400000.0,18.31,4.16,1.54,2705.3024,
2006-01-23,2835.8,2851.85,2829.35,2841.95,96453195.0,32718900000.0,18.23,4.15,1.55,2713.0503999999996,
2006-01-24,2861.65,2869.9,2849.2,2859.65,101594221.0,37974300000.0,18.34,4.17,1.54,2720.2446,
2006-01-25,2874.1,2893.8,2859.85,2883.95,155876797.0,56238600000.0,18.51,4.21,1.52,2727.7156,
2006-01-27,2896.55,2937.95,2896.55,2931.75,175341089.0,46045800000.0,18.81,4.28,1.5,2735.6408,
2006-01-30,2945.05,2951.85,2910.45,2919.7,135265399.0,39253700000.0,18.74,4.26,1.5,2742.9314,
2006-01-31,2930.15,2947.7,2929.3,2944.15,113237799.0,34704900000.0,18.9,4.3,1.49,2750.4320000000002,
2006-02-01,2951.9,2953.25,2903.3,2913.5,151289156.0,46459700000.0,18.7,4.25,1.51,2757.6864,
2006-02-02,2929.8,2938.35,2899.0,2910.85,157573514.0,44137700000.00001,18.69,4.25,1.51,2765.4376,
2006-02-03,2900.7,2907.5,2881.0,2889.2,113605781.0,38140200000.0,18.55,4.22,1.52,2772.1294,
2006-02-06,2891.45,2948.85,2881.4,2942.35,110985459.0,41681200000.0,18.92,4.31,1.49,2779.3651999999997,
2006-02-07,2954.35,2968.45,2937.3,2964.9,159960487.0,45506899999.99999,19.07,4.34,1.48,2786.4018,
2006-02-08,2954.1,2963.6,2933.9,2956.35,145761118.0,44624399999.99999,19.01,4.33,1.48,2792.8445999999994,
2006-02-10,2968.55,2981.05,2963.55,2977.6,136225569.0,46363500000.0,19.15,4.36,1.47,2799.1865999999995,
2006-02-13,2982.25,2993.8,2972.4,2992.5,119556899.0,39501400000.0,19.25,4.38,1.46,2806.078,
2006-02-14,2999.2,3004.25,2963.25,2970.0,134407044.0,48591800000.0,19.1,4.35,1.47,2812.4829999999997,
2006-02-15,2992.75,2999.1,2947.65,2971.65,129153734.0,47258300000.0,19.11,4.35,1.47,2818.87,
2006-02-16,2981.75,2985.75,2966.35,2971.4,118284819.0,39491100000.0,19.11,4.35,1.47,2825.9039999999995,
2006-02-17,2984.7,2986.0,2924.9,2928.95,115833160.0,41573000000.0,18.84,4.29,1.5,2832.111,
2006-02-20,2929.1,2948.6,2900.65,2944.9,90659855.0,31839600000.0,18.94,4.31,1.49,2838.0820000000003,
2006-02-21,2957.75,2978.4,2957.75,2972.6,86510754.0,32739500000.0,19.12,4.35,1.47,2844.34,
2006-02-22,2977.9,2991.3,2970.35,2984.45,85161064.0,32476200000.0,19.2,4.37,1.47,2849.955,
2006-02-23,2991.85,3004.75,2984.95,2988.7,159516932.0,53383800000.0,19.22,4.37,1.47,2855.314,
2006-02-24,2994.9,2998.8,2975.55,2987.25,122283908.0,29826700000.0,19.22,4.37,1.47,2859.9570000000003,
2006-02-27,2989.7,3007.25,2989.7,3004.65,100720398.0,31868000000.0,19.33,4.4,1.46,2865.01,
2006-02-28,3019.2,3026.45,2969.25,3011.8,170105088.0,57718000000.0,19.38,4.41,1.45,2870.791,
2006-03-01,3005.85,3061.15,3002.45,3057.75,137332155.0,56032500000.0,19.68,4.48,1.43,2876.8579999999997,
2006-03-02,3078.65,3103.55,3066.8,3088.25,174010310.0,63238100000.00001,19.97,4.53,1.41,2882.8579999999997,
2006-03-03,3099.5,3106.55,3074.45,3088.75,109990561.0,45119799999.99999,19.97,4.53,1.41,2889.1710000000003,
2006-03-06,3099.35,3130.45,3099.35,3128.0,121870587.0,40563200000.0,20.22,4.59,1.39,2896.333,
2006-03-07,3129.25,3129.9,3107.4,3125.45,131536598.0,50783100000.00001,20.21,4.59,1.39,2903.2209999999995,
2006-03-08,3124.5,3130.0,3055.9,3061.85,151303827.0,66463300000.0,19.8,4.49,1.42,2909.4359999999997,
2006-03-09,3067.85,3077.5,3019.0,3074.6,134530283.0,55658300000.0,19.89,4.51,1.42,2917.0570000000002,
2006-03-10,3096.75,3130.25,3093.85,3124.95,130362001.0,50468700000.0,20.22,4.59,1.39,2924.542,
2006-03-13,3139.15,3159.2,3131.7,3139.95,108076752.0,42732100000.0,20.31,4.61,1.39,2932.551,
2006-03-14,3149.6,3160.95,3123.65,3132.6,127428454.0,50056700000.0,20.27,4.6,1.39,2939.95,
2006-03-16,3150.75,3165.6,3144.25,3162.95,121966402.0,51629799999.99999,20.46,4.64,1.38,2947.5780000000004,
2006-03-17,3178.5,3191.45,3162.5,3168.4,116632872.0,50092900000.0,20.52,4.66,1.37,2955.308,
2006-03-20,3191.8,3200.1,3182.7,3197.85,102025586.0,36505800000.0,20.71,4.7,1.36,2962.705,
2006-03-21,3210.35,3222.95,3178.85,3194.0,116927316.0,46588300000.0,20.69,4.69,1.36,2969.547,
2006-03-22,3187.05,3198.75,3154.8,3170.75,113761966.0,45806600000.0,20.53,4.66,1.37,2975.87,
2006-03-23,3185.35,3196.1,3157.65,3177.45,155759594.0,45898900000.0,20.58,4.67,1.37,2982.0359999999996,
2006-03-24,3185.5,3214.4,3181.35,3209.95,164808208.0,46788000000.0,20.79,4.72,1.36,2988.913,
2006-03-27,3217.9,3250.4,3217.9,3245.25,155710290.0,45872800000.0,21.02,4.77,1.34,2997.26,
2006-03-28,3258.4,3265.3,3234.45,3242.5,129718684.0,41228700000.0,21.0,4.77,1.34,3005.8790000000004,
2006-03-29,3254.1,3272.5,3244.95,3269.25,127456047.0,40065900000.0,21.17,4.81,1.33,3015.02,
2006-03-30,3284.6,3333.05,3284.6,3321.05,221353009.0,67265800000.0,21.51,4.88,1.31,3025.563,
2006-03-31,3319.65,3337.1,3292.05,3318.45,179013199.0,52557800000.0,21.5,4.88,1.31,3036.206,
2006-04-03,3326.3,3391.65,3326.3,3387.4,118633070.0,46134700000.0,20.7,4.98,1.29,3048.636,
2006-04-04,3405.5,3422.0,3381.8,3403.5,156009087.0,53172299999.99999,20.79,5.01,1.28,3060.2140000000004,
2006-04-05,3422.75,3436.5,3408.05,3434.55,135495798.0,52843300000.0,20.98,5.05,1.27,3071.8039999999996,
2006-04-07,3469.6,3476.45,3371.65,3380.2,198324602.0,85102200000.0,20.65,4.97,1.29,3082.5690000000004,
2006-04-10,3388.1,3409.6,3359.7,3403.1,165836162.0,55513400000.0,20.79,5.01,1.28,3093.438,
2006-04-12,3405.0,3407.8,3301.6,3314.15,194584117.0,70919600000.0,20.25,4.88,1.31,3102.042,
2006-04-13,3316.2,3318.05,3210.3,3268.85,198943740.0,79424900000.0,19.96,4.81,1.33,3108.784,
2006-04-17,3321.75,3352.4,3299.0,3344.9,126872322.0,54618200000.0,20.35,4.92,1.3,3117.288,
2006-04-18,3384.4,3432.35,3384.4,3429.65,151066049.0,63424799999.99999,20.79,5.05,1.27,3126.998,
2006-04-19,3463.25,3477.75,3414.55,3443.5,156700384.0,65385900000.0,20.81,5.07,1.26,3137.598,
2006-04-20,3458.95,3481.45,3436.95,3477.8,157497531.0,63806700000.0,20.99,5.12,1.25,3148.937,
2006-04-21,3490.85,3494.45,3424.5,3474.55,208712550.0,75598900000.0,20.97,5.11,1.25,3160.6440000000002,
2006-04-24,3471.9,3482.6,3444.45,3454.85,149604911.0,55280900000.0,20.73,5.08,1.26,3170.8940000000002,
2006-04-25,3451.6,3451.6,3367.95,3376.55,149135682.0,50936500000.0,20.28,4.97,1.29,3179.127,
2006-04-26,3385.6,3467.2,3370.8,3462.1,148911899.0,54975900000.0,20.78,5.09,1.26,3189.242,
2006-04-27,3476.15,3502.85,3407.7,3419.3,241258505.0,118746000000.0,20.46,5.03,1.27,3198.0759999999996,
2006-04-28,3306.55,3434.95,3268.95,3426.3,164545955.0,59070900000.0,20.02,5.04,1.27,3206.752,
2006-04-29,3455.25,3486.75,3455.25,3481.3,66514657.0,20829300000.0,20.28,5.12,1.25,3216.978,
2006-05-02,3514.9,3543.15,3513.8,3528.55,169341665.0,62502600000.0,20.44,5.19,1.23,3228.1160000000004,
2006-05-03,3527.65,3564.15,3507.5,3558.95,153511048.0,56637600000.0,20.62,5.24,1.22,3239.867,
2006-05-04,3573.9,3600.2,3549.7,3575.35,162165120.0,63213500000.0,20.72,5.26,1.22,3252.795,
2006-05-05,3585.05,3603.2,3566.85,3589.8,158499225.0,49882100000.0,20.8,5.28,1.21,3265.6929999999998,
2006-05-08,3625.8,3628.95,3607.55,3614.55,124050661.0,44304900000.0,20.97,5.32,1.2,3278.532,
2006-05-09,3629.35,3641.35,3578.6,3638.0,154107482.0,53518800000.0,21.11,5.35,1.2,3291.603,
2006-05-10,3659.4,3675.45,3650.25,3672.1,199751530.0,59910900000.0,21.26,5.41,1.18,3305.271,
2006-05-11,3689.25,3689.25,3612.9,3624.4,175817795.0,50530100000.0,20.99,5.34,1.2,3318.014,
2006-05-12,3579.2,3615.85,3563.3,3574.0,165069986.0,51999900000.0,20.7,5.26,1.22,3329.4010000000003,
2006-05-15,3553.55,3561.4,3406.25,3423.45,197074275.0,64354700000.0,19.87,5.04,1.27,3337.6339999999996,
2006-05-16,3422.25,3455.5,3293.25,3437.3,216751947.0,72652700000.0,20.0,5.03,1.27,3345.225,
2006-05-17,3488.85,3550.75,3479.65,3543.8,155281370.0,51510600000.00001,20.64,5.19,1.23,3354.336,
2006-05-18,3487.95,3487.95,3276.1,3296.55,218572361.0,70249600000.0,19.17,4.83,1.32,3358.492,
2006-05-19,3381.25,3381.25,3120.55,3155.4,224346600.0,74365600000.0,18.39,4.62,1.38,3359.04,
2006-05-22,3183.95,3183.95,2798.7,2986.35,241426650.0,68934700000.0,17.36,4.38,1.46,3356.2580000000003,
2006-05-23,2985.05,3119.65,2910.2,3106.15,192056667.0,54665800000.0,18.02,4.55,1.4,3357.1440000000002,
2006-05-24,3137.2,3160.3,3009.45,3029.6,205475808.0,66995300000.0,17.58,4.44,1.44,3356.244,
2006-05-25,2972.95,3093.95,2939.8,3075.95,238614688.0,76268600000.0,18.12,4.51,1.42,3355.2639999999997,
2006-05-26,3119.75,3177.05,3089.6,3117.4,153566801.0,48688700000.0,18.12,4.57,1.4,3354.813,
2006-05-29,3115.5,3164.15,3108.85,3132.15,112999974.0,36053400000.0,18.17,4.59,1.39,3354.804,
2006-05-30,3142.95,3165.35,3088.65,3103.75,101386821.0,37544000000.0,18.01,4.55,1.4,3353.62,
2006-05-31,2991.0,3022.65,2902.2,2998.25,176164151.0,57298500000.0,17.4,4.39,1.45,3350.217,
2006-06-01,3037.6,3052.7,2871.6,2894.15,158438262.0,58031500000.0,16.75,4.24,1.5,3344.143,
2006-06-02,2905.95,3012.85,2870.25,3006.85,158279398.0,50205500000.0,17.35,4.31,1.52,3340.4,
2006-06-05,3017.7,3031.6,2929.45,2935.85,129733310.0,47259799999.99999,16.95,4.21,1.55,3335.7019999999993,
2006-06-06,2847.55,2926.7,2838.85,2859.75,140256782.0,48499900000.0,16.51,4.1,1.6,3329.348,
2006-06-07,2830.35,2876.9,2726.4,2768.75,178043441.0,57290100000.0,15.98,3.97,1.65,3320.5239999999994,
2006-06-08,2728.6,2728.6,2584.15,2621.6,213712482.0,59800300000.0,15.13,3.76,1.74,3308.051,
2006-06-09,2603.7,2778.1,2603.7,2769.2,164715845.0,49011000000.0,15.98,3.97,1.65,3298.585,
2006-06-12,2764.1,2771.7,2674.55,2686.25,122807121.0,38087000000.0,15.5,3.85,1.7,3286.925,
2006-06-13,2602.5,2607.75,2546.35,2568.1,141654264.0,39082800000.0,14.82,3.68,1.78,3271.8660000000004,
2006-06-14,2605.6,2667.25,2499.55,2533.8,154765402.0,50711300000.0,14.62,3.5,1.84,3256.173,
2006-06-15,2603.25,2704.1,2575.35,2692.7,138673682.0,44002100000.0,15.58,3.72,1.73,3242.2790000000005,
2006-06-16,2772.8,2853.15,2760.05,2787.6,188190748.0,63081400000.0,16.13,3.85,1.67,3229.961,
2006-06-19,2797.45,2831.15,2750.65,2817.55,126648721.0,38357100000.0,16.3,3.89,1.65,3217.6210000000005,
2006-06-20,2786.85,2792.6,2745.65,2768.75,139012042.0,41606899999.99999,16.02,3.82,1.68,3205.3920000000003,
2006-06-21,2759.5,2832.45,2750.85,2827.25,122243995.0,40090100000.0,16.36,3.9,1.64,3193.875,
2006-06-22,2896.2,2917.9,2885.55,2896.7,122293180.0,42197600000.0,16.76,4.0,1.61,3185.526,
2006-06-23,2872.6,2953.4,2831.05,2936.5,124905911.0,42382600000.0,16.99,4.05,1.58,3178.8789999999995,
2006-06-25,2971.45,2972.7,2932.95,2945.4,17899706.0,5239100000.0,17.13,4.07,1.58,3170.889,
2006-06-26,2952.6,2952.6,2823.45,2835.0,123684782.0,42679000000.0,16.41,3.91,1.64,3158.9960000000005,
2006-06-27,2850.8,2887.55,2792.7,2867.45,162024975.0,60105200000.00001,16.85,4.04,1.59,3147.475,
2006-06-28,2806.95,2884.7,2806.95,2863.35,119020714.0,43382100000.0,17.0,4.03,1.59,3135.1859999999997,
2006-06-29,2905.75,2925.95,2868.6,2878.6,171968744.0,59148000000.0,17.09,4.05,1.58,3123.2670000000003,
2006-06-30,2946.2,3006.9,2946.2,3003.15,151344922.0,51836500000.0,17.82,4.23,1.52,3114.2329999999997,
2006-07-03,3024.25,3030.2,2991.65,3022.9,98137685.0,36767900000.0,17.94,4.26,1.51,3107.16,
2006-07-04,3041.3,3048.05,3004.1,3011.8,96652621.0,35808200000.0,17.87,4.24,1.51,3098.1540000000005,
2006-07-05,2999.55,3069.15,2997.35,3065.95,121646847.0,46422400000.0,18.2,4.32,1.49,3091.087,
2006-07-06,3026.0,3052.95,3013.7,3030.15,105932779.0,40543400000.0,17.98,4.27,1.5,3083.1639999999998,
2006-07-07,3055.6,3066.4,2937.1,2953.3,126388847.0,46967100000.0,17.53,4.16,1.54,3072.6040000000003,2899.6937
2006-07-10,2954.1,3017.95,2943.1,3012.45,94396258.0,34858100000.0,17.88,4.24,1.51,3062.2819999999997,2902.0297499999997
2006-07-11,3010.05,3015.2,2976.3,2990.85,91047894.0,35453900000.0,17.74,4.21,1.52,3050.92,2904.2195
2006-07-12,2978.15,3065.15,2965.8,3060.9,125662259.0,60485000000.0,18.11,4.31,1.49,3040.631,2906.8385
2006-07-13,3050.8,3062.4,3020.15,3038.15,115730947.0,39978800000.0,17.97,4.11,1.55,3029.5980000000004,2909.8194
2006-07-14,2981.3,3008.55,2964.65,2995.65,95184993.0,35641400000.0,17.71,4.05,1.57,3017.22,2912.5742999999998
2006-07-17,2976.1,2976.1,2881.6,2887.45,100723312.0,34624000000.0,17.06,3.91,1.63,3002.209,2914.3969999999995
2006-07-18,2902.65,2911.5,2846.25,2868.5,118389672.0,41725100000.0,16.92,3.88,1.64,2986.1369999999997,2916.0387
2006-07-19,2897.0,2906.55,2795.55,2806.75,127441020.0,46122000000.0,16.4,3.8,1.67,2969.7839999999997,2917.2649499999998
2006-07-20,2883.65,2908.7,2862.4,2892.2,123665004.0,43622500000.0,16.81,3.91,1.63,2956.1479999999997,2918.8797000000004
2006-07-21,2868.45,2871.15,2805.4,2818.75,111358061.0,39956400000.0,16.34,3.81,1.67,2944.054,2920.14055
2006-07-24,2788.2,2864.95,2755.9,2858.65,139841742.0,44739500000.0,16.51,3.87,1.64,2932.4809999999998,2921.4563
2006-07-25,2888.3,2920.4,2884.1,2914.7,137334524.0,42024600000.0,16.89,3.94,1.61,2919.8990000000003,2922.8894
2006-07-26,2923.65,2988.6,2899.45,2978.65,128844350.0,45208400000.0,17.03,4.03,1.58,2913.5409999999997,2924.744
2006-07-27,3002.85,3029.0,2978.7,3020.6,175644492.0,62096100000.0,17.29,3.92,1.6,2910.845,2927.1127
2006-07-28,3018.95,3036.3,2986.15,3005.4,149164949.0,44027200000.0,17.1,3.9,1.61,2911.2259999999997,2929.43955
2006-07-31,3043.35,3053.1,3012.55,3020.85,103535549.0,36809900000.0,17.18,3.92,1.6,2909.52,2931.88875
2006-08-01,3015.05,3030.9,2991.5,3022.45,104643057.0,34823200000.0,17.22,3.92,1.6,2909.3769999999995,2934.23855
2006-08-02,3016.0,3061.7,3016.0,3056.8,104380781.0,34020200000.0,17.41,3.97,1.58,2908.994,2937.0032
2006-08-03,3069.65,3107.1,3050.5,3063.7,121985356.0,43771800000.0,17.45,3.98,1.58,2907.92,2940.0643999999993
2006-08-04,3068.35,3095.95,3035.9,3049.55,112513409.0,39245700000.0,17.37,3.96,1.59,2906.268,2943.06945
2006-08-07,3033.1,3050.4,3020.35,3030.0,83900454.0,29887800000.000004,17.26,3.93,1.6,2904.7929999999997,2946.0597
2006-08-08,3042.15,3089.75,3042.15,3086.7,92266113.0,28701300000.0,17.58,4.01,1.57,2906.5619999999994,2949.613
2006-08-09,3072.35,3139.65,3072.0,3128.7,113006665.0,40680300000.0,17.82,4.06,1.55,2911.2529999999997,2953.4889000000003
2006-08-10,3126.9,3151.05,3109.7,3139.35,101172410.0,36117700000.0,17.88,4.08,1.54,2913.903,2957.1940999999997
2006-08-11,3154.75,3167.6,3118.95,3154.15,102984059.0,39940000000.0,17.96,4.09,1.53,2918.2690000000002,2961.1935000000003
2006-08-14,3174.45,3196.3,3167.8,3192.35,78810142.0,28671700000.0,18.18,4.14,1.52,2924.9210000000003,2965.2772499999996
2006-08-16,3230.7,3254.6,3229.1,3235.55,123291149.0,39973700000.0,18.43,4.2,1.49,2934.257,2969.61805
2006-08-17,3262.05,3262.05,3207.75,3231.8,128723173.0,42893900000.0,18.41,4.16,1.51,2946.4610000000002,2974.2179499999997
2006-08-18,3237.5,3244.25,3218.5,3234.5,95647442.0,32694000000.0,18.42,4.17,1.51,2955.7670000000003,2979.0016499999997
2006-08-21,3233.8,3255.4,3215.55,3249.6,86189839.0,31444900000.0,18.51,4.19,1.5,2967.0339999999997,2983.5956
2006-08-22,3249.4,3282.05,3239.0,3249.3,102425794.0,35088500000.0,18.51,4.19,1.5,2980.658,2988.1085
2006-08-23,3246.7,3250.65,3207.15,3216.85,84815256.0,31791300000.0,18.32,4.15,1.52,2994.3190000000004,2992.3127999999997
2006-08-24,3192.0,3256.3,3186.2,3248.75,108528550.0,40539800000.0,18.5,4.19,1.5,3005.44,2996.4751
2006-08-25,3271.85,3282.2,3257.6,3267.6,105293139.0,39526500000.0,18.61,4.21,1.49,3015.04,3000.5742
2006-08-28,3268.7,3286.75,3261.95,3283.3,68920150.0,23837800000.000004,18.7,4.23,1.49,3024.355,3004.7706
2006-08-29,3306.5,3314.65,3298.8,3305.95,92935631.0,34065600000.0,18.83,4.26,1.48,3035.0989999999997,3009.0275999999994
2006-08-30,3318.6,3319.2,3288.6,3309.8,99051974.0,34777800000.0,18.85,4.21,1.48,3044.75,3013.0769
2006-08-31,3326.8,3328.25,3284.55,3291.7,153841602.0,54541500000.0,18.75,4.19,1.49,3052.65,3016.9833999999996
2006-09-01,3294.7,3317.65,3283.25,3314.9,110781326.0,36781500000.0,19.23,4.16,1.45,3060.2180000000003,3020.8804499999997
2006-09-04,3337.65,3361.6,3337.65,3356.4,92974182.0,32801200000.0,19.47,4.22,1.43,3068.438,3024.8866
2006-09-05,3363.95,3367.15,3343.2,3358.65,93328970.0,30790600000.0,19.48,4.22,1.43,3078.9109999999996,3028.83425
2006-09-06,3362.1,3376.9,3353.7,3365.25,130570674.0,37560000000.0,19.52,4.23,1.43,3088.867,3032.9066000000003
2006-09-07,3344.75,3360.65,3330.0,3344.8,112179251.0,37185500000.0,19.4,4.2,1.43,3098.4959999999996,3037.01415
2006-09-08,3353.8,3367.4,3335.95,3361.2,117283130.0,44477700000.00001,19.5,4.22,1.43,3108.1479999999997,3041.0471000000002
2006-09-11,3371.85,3371.85,3243.2,3255.4,127656473.0,45676000000.0,18.89,4.09,1.47,3113.1929999999998,3044.4213
2006-09-12,3262.35,3285.15,3219.75,3281.75,138661941.0,46654500000.0,19.04,4.12,1.46,3118.37,3047.7647
2006-09-13,3322.1,3359.6,3316.95,3346.15,145869478.0,46707600000.0,19.43,4.18,1.41,3125.0569999999993,3051.3243999999995
2006-09-14,3371.35,3375.75,3348.5,3364.35,125376370.0,41230000000.0,19.53,4.2,1.4,3131.025,3054.84365
2006-09-15,3364.65,3378.65,3329.35,3370.45,127113197.0,42396600000.0,19.57,4.21,1.4,3137.831,3058.45625
2006-09-18,3384.95,3396.8,3378.05,3383.8,113587516.0,35968300000.0,19.64,4.23,1.39,3146.441,3062.1265000000003
2006-09-19,3394.8,3403.9,3331.3,3348.35,119912295.0,41554600000.0,19.44,4.18,1.41,3153.159,3065.60675
2006-09-20,3318.75,3394.35,3314.1,3388.8,114388199.0,36397800000.0,19.68,4.24,1.39,3161.118,3069.45225
2006-09-21,3413.55,3439.8,3413.5,3436.3,121808778.0,41332900000.0,19.95,4.29,1.37,3168.626,3073.54075
2006-09-22,3414.65,3445.55,3410.75,3427.95,98051915.0,39263200000.0,20.23,4.37,1.35,3176.4219999999996,3077.44875
2006-09-25,3435.25,3435.65,3400.05,3407.3,93439730.0,34351100000.0,20.11,4.34,1.36,3184.655,3081.18675
2006-09-26,3425.5,3454.55,3402.85,3450.75,103060108.0,40180300000.0,20.65,4.46,1.32,3195.9210000000003,3084.922
2006-09-27,3473.6,3480.75,3453.25,3463.6,126366335.0,44220600000.00001,20.74,4.48,1.32,3207.8230000000003,3088.63625
2006-09-28,3470.1,3477.9,3453.15,3465.0,192535928.0,56217500000.0,20.75,4.48,1.32,3220.9880000000003,3092.18575
2006-09-29,3476.9,3491.0,3468.35,3479.75,120181630.0,34382700000.0,20.84,4.5,1.31,3232.739,3095.8245
2006-10-03,3483.8,3495.25,3457.1,3463.8,98404745.0,34265400000.0,20.75,4.48,1.32,3245.64,3099.52975
2006-10-04,3472.05,3472.05,3409.6,3415.75,125731400.0,45278500000.0,20.46,4.42,1.34,3256.782,3102.8365000000003
2006-10-05,3418.65,3472.9,3418.65,3465.35,129240671.0,43841300000.0,20.76,4.48,1.32,3267.795,3106.222
2006-10-06,3480.2,3482.45,3461.9,3470.9,127051287.0,38861800000.0,20.79,4.49,1.32,3277.64,3109.7110000000002
2006-10-09,3451.3,3487.55,3443.4,3470.85,96897450.0,30172500000.0,20.79,4.49,1.32,3286.645,3113.2157500000003
2006-10-10,3490.5,3500.25,3465.7,3473.65,107073144.0,32926100000.0,20.81,4.49,1.31,3296.01,3116.67875
